record_no,syszone,use_type,inst_date,material,joint,joint_type,cathodic,diameter,length_ft
7597,577900,dist,1971-8-1,CI,Caulked,rigid,,22.000000000000000,85.289980567686100
7598,571505,dist,1998-3-1,CI,Caulked,rigid,,15.000000000000000,1553.589198263540000
7599,570602,dist,2014-3-1,CI,Caulked,rigid,,12.000000000000000,6118.202419609730000
7600,570602,dist,1975-2-1,DI,,,,4.000000000000000,3740.303338449620000
7601,577900,dist,1944-6-1,CI,Caulked,rigid,Y,7.000000000000000,119.625686630506000
7602,553702,dist,1934-5-1,CI,Caulked,rigid,,10.000000000000000,863.042894722819000
7603,570203,dist,1997-12-1,CI,,,,5.000000000000000,196.104828473651000
7604,574500,dist,2010-9-1,CI,Caulked,rigid,,12.000000000000000,82.508421979393600
7605,574500,dist,2002-12-1,DI,EQ joint,robust,,1.000000000000000,374.378150536291000
7606,574500,dist,1954-9-1,CI,Caulked,rigid,,1.000000000000000,41.838590983932400
7607,574300,dist,1972-9-1,CI,Caulked,rigid,,19.000000000000000,305.376268681752000
7608,574300,dist,1985-9-1,CI,Caulked,rigid,,2.000000000000000,346.131434091630000
7609,574300,dist,1940-11-1,CI,Caulked,rigid,Y,11.000000000000000,128.128107171931000
7610,574300,dist,1979-6-1,AC,B&S,rigid,,3.000000000000000,347.129710859304000
7611,574300,dist,1956-7-1,CI,Caulked,rigid,Y,10.000000000000000,346.752484798292000
7612,574300,dist,1953-5-1,CI,Caulked,rigid,Y,5.000000000000000,167.012634924641000
7613,574300,dist,2003-4-1,STL,Arc-welded,robust,,9.000000000000000,345.810684814030000
7614,574300,dist,1988-2-1,STL,Arc-welded,robust,,22.000000000000000,154.988075674737000
7615,574300,dist,1953-8-1,DI,,,,4.000000000000000,143.718768793053000
7616,574300,dist,1926-12-1,CI,Caulked,rigid,Y,9.000000000000000,154.978067100842000
7617,574300,dist,1981-1-1,CI,Caulked,rigid,,2.000000000000000,148.145849719303000
7618,574300,dist,1964-6-1,CI,,,,2.000000000000000,228.988820546658000
7619,573403,dist,1951-5-1,CI,Caulked,rigid,,11.000000000000000,149.430243440279000
7620,573403,dist,1985-8-1,STL,Gas welded,brittle,,9.000000000000000,412.325212385988000
7621,573403,dist,1993-6-1,STL,Gas welded,brittle,,21.000000000000000,174.904152601704000
7622,980018,trunk,1993-2-1,STL,Gas welded,brittle,,57.000000000000000,311.699902155297000
7623,574500,dist,1952-1-1,CI,Caulked,rigid,,3.000000000000000,190.718151583216000
7624,573403,dist,1934-6-1,HDPE,Fused,robust,,22.000000000000000,215.376614232269000
7625,573403,dist,1959-4-1,CI,Caulked,rigid,Y,6.000000000000000,602.523744335609000
7626,575001,dist,1952-11-1,CI,Caulked,rigid,,10.000000000000000,1642.989678757660000
7627,573403,dist,1941-9-1,CI,Caulked,rigid,Y,16.000000000000000,248.039955709542000
7628,575001,dist,1902-2-1,CI,Caulked,rigid,Y,19.000000000000000,154.107024401722000
7629,573403,dist,1924-3-1,CI,Caulked,rigid,Y,21.000000000000000,203.245924458353000
7631,573403,dist,1983-10-1,DI,,,,14.000000000000000,142.974834758908000
7632,570202,dist,1962-2-1,CI,,,Y,8.000000000000000,148.544377731548000
7633,570202,dist,1920-10-1,CI,,,Y,1.000000000000000,199.560670912263000
7634,570202,dist,1902-3-1,CI,Caulked,rigid,Y,1.000000000000000,169.215572362776000
7635,110108,dist,1943-1-1,CI,Caulked,rigid,Y,6.000000000000000,137.784577980922000
7636,573902,dist,1950-12-1,CI,Caulked,rigid,Y,10.000000000000000,76.578863638572000
7637,574000,dist,1950-3-1,CI,Caulked,rigid,,5.000000000000000,1830.926974498270000
7638,980006,dist,1949-11-1,CI,Caulked,rigid,,9.000000000000000,58.981864114304500
7639,980006,dist,1945-9-1,DI,EQ joint,robust,,21.000000000000000,790.418303221425000
7640,110108,dist,1940-9-1,CI,Caulked,rigid,Y,4.000000000000000,148.108910166007000
7641,573902,dist,1991-6-1,CI,Caulked,rigid,,7.000000000000000,427.350869176698000
7642,554522,trunk,1918-12-1,STL,Arc-welded,robust,,58.000000000000000,91.477235339422700
7643,554522,dist,1954-2-1,STL,Gas welded,brittle,Y,13.000000000000000,76.489964363776100
7644,542200,trunk,1946-10-1,CONC,,,,48.000000000000000,336.247810400465000
7645,542402,dist,1932-2-1,AC,B&S,rigid,,10.000000000000000,217.945851030485000
7646,552200,dist,1916-9-1,CI,Rubber Gasket,flexible,,12.000000000000000,49.748761882933900
7647,552200,dist,1951-12-1,CI,Caulked,rigid,,6.000000000000000,169.359231874727000
7648,550201,trunk,1944-3-1,STL,,,,57.000000000000000,214.911132122151000
7649,552100,dist,1923-2-1,CI,Caulked,rigid,Y,4.000000000000000,1681.626311339740000
7650,552200,dist,1947-12-1,CI,Caulked,rigid,,18.000000000000000,347.684655374677000
7651,110111,dist,1946-7-1,STL,Gas welded,brittle,Y,7.000000000000000,75.523867297835600
7652,555105,dist,1989-4-1,STL,,,,7.000000000000000,910.764051295326000
7653,554519,trunk,1962-1-1,STL,Arc-welded,robust,,27.000000000000000,270.105971573415000
7654,110102,dist,1959-5-1,CI,Caulked,rigid,Y,3.000000000000000,246.985411786205000
7655,574201,dist,1933-10-1,DI,EQ joint,robust,,2.000000000000000,1841.433510108440000
7656,574400,dist,1972-10-1,STL,Arc-welded,robust,,2.000000000000000,3578.656305075310000
7657,574201,dist,1979-9-1,CI,Caulked,rigid,,10.000000000000000,34.654208210864600
7658,980018,dist,1978-5-1,CI,Caulked,rigid,,3.000000000000000,928.093149227670000
7659,574100,dist,1939-8-1,CI,Caulked,rigid,Y,7.000000000000000,35.644224489283900
7660,551102,trunk,1943-6-1,STL,Arc-welded,robust,,25.000000000000000,449.141564538044000
7661,543306,dist,1946-12-1,AC,,,,1.000000000000000,173.515969922219000
7662,574100,dist,1934-7-1,AC,,,,12.000000000000000,29.695944855434300
7663,574000,dist,1948-3-1,CI,Caulked,rigid,,12.000000000000000,151.741834509416000
7664,573601,dist,1958-6-1,CI,Caulked,rigid,Y,8.000000000000000,369.101866768035000
7665,574100,dist,2009-9-1,DI,Rubber Gasket,flexible,,1.000000000000000,625.332746216797000
7666,574100,dist,1950-11-1,STL,Arc-welded,robust,,17.000000000000000,27.155420481525900
7667,574100,dist,1973-4-1,CI,,,,2.000000000000000,1595.267811646020000
7668,574100,dist,1997-10-1,DI,EQ joint,robust,,8.000000000000000,308.446193890163000
7669,574201,dist,1963-4-1,AC,B&S,rigid,,4.000000000000000,22.239571333679800
7670,574100,dist,1974-7-1,DI,,,,10.000000000000000,448.371357880539000
7671,574100,dist,1941-9-1,STL,Arc-welded,robust,,7.000000000000000,85.098404690013400
7672,574100,dist,1932-8-1,CI,Caulked,rigid,Y,5.000000000000000,810.864619384272000
7673,574100,dist,1940-7-1,CI,Rubber Gasket,flexible,Y,4.000000000000000,29.920140944342500
7674,574100,dist,1920-3-1,CI,,,,6.000000000000000,369.563109145550000
7675,574100,dist,1950-12-1,CI,Caulked,rigid,,12.000000000000000,401.621657817394000
7676,110108,dist,1961-4-1,CI,Caulked,rigid,,24.000000000000000,99.514767039971200
7677,110108,dist,1920-7-1,DI,,,,21.000000000000000,99.694942551846400
7678,553300,dist,1960-8-1,CI,,,Y,4.000000000000000,472.902859122558000
7679,541700,dist,1973-4-1,DI,EQ joint,robust,,8.000000000000000,42.524060351794000
7680,541700,dist,1954-9-1,HDPE,,,,20.000000000000000,66.372511498340800
7681,541700,dist,1940-4-1,DI,EQ joint,robust,,3.000000000000000,690.233404355363000
7682,570100,dist,1960-12-1,CI,Caulked,rigid,Y,12.000000000000000,383.354319891418000
7683,570100,dist,1959-6-1,CI,,,,10.000000000000000,383.562488638918000
7684,570100,dist,1985-6-1,CI,Caulked,rigid,,21.000000000000000,100.750124370346000
7685,570100,dist,1931-1-1,CI,Caulked,rigid,Y,1.000000000000000,383.562819497497000
7686,570100,dist,1938-9-1,STL,Gas welded,brittle,Y,23.000000000000000,378.851965611650000
7688,554802,dist,1945-1-1,AC,,,,4.000000000000000,90.719415625337800
7689,575101,dist,1967-9-1,CI,Caulked,rigid,,12.000000000000000,286.717220865249000
7690,575101,dist,1963-4-1,AC,B&S,rigid,,5.000000000000000,89.102865262444200
7691,571202,dist,1967-1-1,CI,,,Y,23.000000000000000,31.723197067797800
7692,571202,dist,1922-4-1,AC,B&S,rigid,,4.000000000000000,640.410776787449000
7693,574100,dist,1958-11-1,AC,B&S,rigid,,12.000000000000000,852.969680058357000
7694,571202,dist,1969-5-1,CI,Caulked,rigid,Y,1.000000000000000,660.536158653987000
7695,573601,dist,1961-4-1,AC,B&S,rigid,,4.000000000000000,18.620076661238500
7696,573601,dist,1960-3-1,CI,Caulked,rigid,Y,5.000000000000000,396.300880690750000
7697,573601,dist,1912-12-1,CI,Caulked,rigid,,5.000000000000000,383.015430794723000
7698,571201,dist,1928-12-1,CI,Caulked,rigid,Y,8.000000000000000,664.702374606402000
7699,573601,dist,1966-7-1,AC,B&S,rigid,,6.000000000000000,384.110424553573000
7700,573601,dist,1951-5-1,DI,,,,19.000000000000000,25.037967922030400
7701,573601,dist,1924-10-1,CI,Caulked,rigid,Y,3.000000000000000,41.685331926649600
7702,573601,dist,1954-1-1,CI,Caulked,rigid,Y,2.000000000000000,383.522067356318000
7703,573601,dist,1975-7-1,CI,,,,7.000000000000000,383.933857712054000
7704,571102,dist,1972-11-1,DI,,,,11.000000000000000,1547.648490830520000
7705,574100,dist,1958-8-1,AC,B&S,rigid,,9.000000000000000,343.032495862453000
7706,573401,dist,1926-6-1,CI,Caulked,rigid,Y,12.000000000000000,207.259585052999000
7707,554002,dist,1976-7-1,CI,Caulked,rigid,,2.000000000000000,223.756883517630000
7708,555211,dist,1977-9-1,CI,Caulked,rigid,,4.000000000000000,352.285935155754000
7709,555211,dist,1947-5-1,CI,,,,12.000000000000000,865.438617456616000
7710,551900,dist,1978-7-1,CI,,,,1.000000000000000,207.351740004956000
7711,544002,dist,1954-5-1,CI,Caulked,rigid,Y,4.000000000000000,160.286593072051000
7712,551802,dist,1986-11-1,CI,Rubber Gasket,flexible,,1.000000000000000,286.397082249743000
7713,554513,dist,1942-2-1,CI,Caulked,rigid,,5.000000000000000,55.632106767643400
7714,571704,dist,1935-10-1,CI,Caulked,rigid,Y,5.000000000000000,101.514456667630000
7715,550301,dist,1912-5-1,CI,Caulked,rigid,Y,5.000000000000000,57.701842425882000
7716,543203,dist,1943-2-1,AC,B&S,rigid,,3.000000000000000,25.582550471903000
7717,552602,dist,1963-3-1,STL,Gas welded,brittle,,1.000000000000000,346.049703278108000
7718,552602,dist,1950-11-1,CI,,,,11.000000000000000,341.828351138545000
7720,552602,dist,1971-8-1,CI,Caulked,rigid,,1.000000000000000,236.207124470078000
7721,570100,dist,1937-10-1,CI,,,Y,4.000000000000000,361.586043040176000
7722,570100,dist,1924-5-1,CI,Caulked,rigid,Y,2.000000000000000,360.816789927991000
7723,570100,dist,1922-5-1,DI,,,,6.000000000000000,654.458968570554000
7724,555211,dist,1943-8-1,CI,Caulked,rigid,,2.000000000000000,30.684846362106600
7725,555211,dist,1912-12-1,STL,Gas welded,brittle,,17.000000000000000,270.762252709153000
7726,551802,dist,1982-1-1,CI,Caulked,rigid,,1.000000000000000,294.918213954351000
7727,551802,dist,1935-12-1,AC,,,,2.000000000000000,305.769762558784000
7728,551802,dist,1925-10-1,DI,EQ joint,robust,,2.000000000000000,315.303184046773000
7729,551802,dist,1920-11-1,CI,Caulked,rigid,Y,13.000000000000000,282.549113442338000
7730,550301,dist,1988-12-1,CI,,,,5.000000000000000,404.803620087843000
7731,550301,dist,1979-5-1,CI,Caulked,rigid,,4.000000000000000,208.809909228809000
7732,540101,dist,1963-1-1,CI,,,Y,6.000000000000000,1112.695757063390000
7733,551900,dist,1944-12-1,STL,,,,6.000000000000000,187.819700896780000
7734,551900,dist,1993-12-1,CI,Caulked,rigid,,2.000000000000000,103.159933557298000
7735,551900,dist,1940-6-1,CI,Caulked,rigid,Y,4.000000000000000,364.612515886289000
7736,551900,dist,1967-8-1,DI,EQ joint,robust,,3.000000000000000,457.113195116952000
7737,551900,dist,1954-7-1,CI,Caulked,rigid,Y,2.000000000000000,103.409068163517000
7738,551900,dist,1980-8-1,CI,Caulked,rigid,,5.000000000000000,105.547124986870000
7739,552002,dist,1950-8-1,CI,Caulked,rigid,,5.000000000000000,466.852452145382000
7740,551900,dist,1962-6-1,CI,Caulked,rigid,,6.000000000000000,106.734774308355000
7741,551900,dist,1923-8-1,CI,,,,8.000000000000000,307.634019011942000
7742,571701,dist,1957-8-1,CI,Rubber Gasket,flexible,Y,6.000000000000000,139.083902660567000
7743,551900,dist,1963-12-1,CI,Caulked,rigid,Y,9.000000000000000,34.877131096964900
7744,551900,dist,1944-10-1,CI,Caulked,rigid,,10.000000000000000,28.479736839755100
7745,551900,dist,1956-4-1,CI,Caulked,rigid,Y,7.000000000000000,44.443277002108500
7746,551300,dist,1970-5-1,CI,,,,4.000000000000000,227.316475830488000
7747,551101,dist,1943-10-1,CI,Caulked,rigid,Y,11.000000000000000,246.759310801540000
7748,570305,dist,1963-2-1,CI,Caulked,rigid,,6.000000000000000,127.566554714844000
7749,570305,dist,1951-7-1,DI,EQ joint,robust,,6.000000000000000,669.943927512766000
7750,542501,dist,1956-2-1,STL,Gas welded,brittle,Y,13.000000000000000,187.895790819400000
7751,542601,dist,1940-9-1,CI,Rubber Gasket,flexible,,7.000000000000000,109.177594764345000
7752,110117,dist,1920-6-1,CI,Caulked,rigid,,11.000000000000000,986.129734692818000
7753,535902,dist,2004-11-1,STL,Gas welded,brittle,,21.000000000000000,862.829259584649000
7754,551300,dist,1944-8-1,AC,,,,11.000000000000000,5971.963527481610000
7755,551900,trunk,1947-4-1,STL,Gas welded,brittle,,69.000000000000000,302.110838420391000
7756,553400,dist,1960-11-1,CI,,,,21.000000000000000,636.009443874493000
7758,536202,trunk,1943-10-1,STL,,,Y,62.000000000000000,972.429536729029000
7759,553503,dist,1943-12-1,CI,,,,1.000000000000000,630.478530875395000
7760,555002,dist,1948-1-1,AC,B&S,rigid,,4.000000000000000,423.931136758477000
7762,980014,dist,1945-5-1,CI,,,Y,13.000000000000000,22.272563499732200
7763,980014,trunk,1940-1-1,STL,Gas welded,brittle,Y,32.000000000000000,197.454791950212000
7764,574300,dist,1948-10-1,AC,B&S,rigid,,21.000000000000000,15.085444426626000
7765,573401,dist,2002-3-1,CI,Caulked,rigid,,4.000000000000000,24.706005038737900
7766,573401,dist,1922-7-1,CI,,,,1.000000000000000,148.319397032265000
7769,577900,trunk,2004-12-1,STL,,,,38.000000000000000,101.671179470680000
7770,572001,dist,1921-8-1,CI,Rubber Gasket,flexible,Y,9.000000000000000,2915.837462112410000
7771,574500,dist,1982-6-1,CI,Caulked,rigid,,3.000000000000000,713.085558156885000
7772,551900,dist,1904-9-1,CI,Caulked,rigid,,10.000000000000000,175.965405183162000
7773,551900,trunk,1935-1-1,STL,,,,39.000000000000000,181.703375794487000
7774,571600,dist,1968-8-1,CI,Caulked,rigid,Y,5.000000000000000,222.632450474076000
7775,554600,dist,1913-9-1,DI,EQ joint,robust,,10.000000000000000,100.900623979091000
7776,554204,dist,1981-2-1,CI,Rubber Gasket,flexible,,10.000000000000000,446.865198872199000
7777,554204,dist,1961-12-1,STL,Arc-welded,robust,,24.000000000000000,1045.931325305120000
7778,554201,dist,1965-11-1,CI,Caulked,rigid,Y,1.000000000000000,250.443912924869000
7780,552900,dist,1960-7-1,CI,Caulked,rigid,Y,7.000000000000000,383.938346663979000
7781,552900,dist,1977-4-1,AC,B&S,rigid,,8.000000000000000,413.586748792530000
7782,552900,dist,1955-2-1,CI,Caulked,rigid,,6.000000000000000,268.366174261464000
7783,552900,dist,1960-12-1,AC,,,,4.000000000000000,317.991635650958000
7784,551201,dist,1932-1-1,CI,Rubber Gasket,flexible,Y,19.000000000000000,188.635523245668000
7785,551201,dist,1969-6-1,CI,Caulked,rigid,,5.000000000000000,134.850340149980000
7786,551201,dist,1968-6-1,CI,,,,4.000000000000000,31.337309479375600
7787,551801,dist,1962-8-1,STL,,,,20.000000000000000,377.100147442747000
7788,554514,dist,1959-8-1,CI,Rubber Gasket,flexible,Y,7.000000000000000,55.967532943982700
7789,553201,dist,1963-4-1,CI,Caulked,rigid,Y,12.000000000000000,360.638915565737000
7790,110117,dist,1969-12-1,CI,Caulked,rigid,Y,5.000000000000000,62.641991436745100
7791,554802,dist,1995-11-1,CI,,,,9.000000000000000,337.417538326395000
7792,543305,trunk,1987-2-1,STL,,,,66.000000000000000,192.900588307342000
7793,540000,dist,1976-2-1,CI,Caulked,rigid,,6.000000000000000,104.625982701842000
7794,536104,trunk,1921-12-1,STL,Gas welded,brittle,,53.000000000000000,321.499673505078000
7795,571502,dist,1955-12-1,STL,Arc-welded,robust,Y,6.000000000000000,503.447396347059000
7796,572202,dist,1940-7-1,CI,Caulked,rigid,Y,9.000000000000000,202.183005767348000
7797,554521,dist,1971-6-1,CI,Caulked,rigid,Y,16.000000000000000,97.336365923349900
7798,578100,dist,1992-12-1,DI,,,,5.000000000000000,834.195616457876000
7799,570701,dist,1966-4-1,CI,Caulked,rigid,,12.000000000000000,355.176037997402000
7801,551203,dist,1930-1-1,CI,Caulked,rigid,,10.000000000000000,679.290440832291000
7802,543305,dist,1936-4-1,CI,Caulked,rigid,,4.000000000000000,250.911289614686000
7803,570003,dist,1960-6-1,CI,Caulked,rigid,,2.000000000000000,174.673937859452000
7804,570003,dist,1961-3-1,CI,,,Y,11.000000000000000,156.449015354192000
7805,554406,dist,1991-1-1,STL,,,,15.000000000000000,258.392480180074000
7806,570100,dist,1940-10-1,CI,,,,3.000000000000000,699.051330290495000
7807,570100,dist,1964-11-1,CI,Caulked,rigid,Y,7.000000000000000,364.678487239917000
7808,570701,dist,1920-8-1,CI,Caulked,rigid,,22.000000000000000,732.661028021640000
7809,570003,dist,1939-8-1,CI,Caulked,rigid,,11.000000000000000,268.513067839661000
7810,570003,dist,1951-6-1,DI,EQ joint,robust,,10.000000000000000,716.976186265376000
7811,554403,dist,1952-3-1,CI,Rubber Gasket,flexible,Y,2.000000000000000,400.974756927796000
7812,575002,trunk,1978-7-1,CONC,,,,66.000000000000000,179.840226594671000
7813,575002,trunk,1986-12-1,STL,,,,58.000000000000000,48.049360416615400
7814,575002,trunk,1926-11-1,CONC,,,,54.000000000000000,51.810220937563200
7815,575002,trunk,1922-11-1,STL,Arc-welded,robust,,69.000000000000000,48.088436870838200
7816,575002,trunk,1958-6-1,STL,,,Y,30.000000000000000,99.162267964274600
7817,575002,trunk,1955-5-1,STL,Gas welded,brittle,Y,39.000000000000000,205.740400614516000
7818,543203,trunk,1978-8-1,CONC,,,,40.000000000000000,310.559636490627000
7819,570701,trunk,1913-2-1,STL,Arc-welded,robust,Y,39.000000000000000,1451.021524954190000
7820,571300,trunk,1943-10-1,STL,Arc-welded,robust,Y,64.000000000000000,1466.669315978430000
7821,551700,trunk,1929-12-1,CONC,Rubber Gasket,robust,,59.000000000000000,187.894302350977000
7822,542402,dist,1927-1-1,STL,Gas welded,brittle,Y,12.000000000000000,857.547956861920000
7823,543203,dist,1964-10-1,DI,EQ joint,robust,,20.000000000000000,2138.853933950270000
7824,543203,trunk,1921-12-1,STL,Arc-welded,robust,Y,43.000000000000000,179.766305081950000
7825,543203,dist,1925-6-1,CI,Caulked,rigid,Y,2.000000000000000,215.792341618052000
7826,554405,dist,1968-12-1,CI,,,Y,1.000000000000000,82.992644652044900
7827,554405,dist,1969-2-1,DI,,,,24.000000000000000,617.307538652955000
7828,554516,dist,1936-11-1,CI,Caulked,rigid,Y,6.000000000000000,2179.639218414080000
7829,541003,dist,1985-7-1,DI,,,,1.000000000000000,555.249220736144000
7830,554512,dist,1981-7-1,CI,Caulked,rigid,,13.000000000000000,1326.550850762070000
7831,578000,dist,1975-7-1,STL,,,,6.000000000000000,324.607251188155000
7832,543305,dist,1963-12-1,CI,Rubber Gasket,flexible,Y,10.000000000000000,342.310959024887000
7833,555107,dist,1962-10-1,STL,,,,8.000000000000000,1027.970654532830000
7834,555107,dist,1926-2-1,CI,Caulked,rigid,,10.000000000000000,65.959078120915400
7835,555002,dist,1931-5-1,DI,,,,12.000000000000000,28.170306717767500
7836,555002,dist,1936-7-1,CI,Caulked,rigid,Y,11.000000000000000,103.007192738750000
7837,555001,dist,1937-2-1,CI,Caulked,rigid,Y,7.000000000000000,35.522106533016000
7838,555001,dist,1999-11-1,CI,Rubber Gasket,flexible,,10.000000000000000,33.633479960765700
7839,555107,dist,1955-1-1,CI,Caulked,rigid,Y,1.000000000000000,95.402915341963300
7840,553300,dist,1916-11-1,CI,Caulked,rigid,Y,4.000000000000000,476.412014676527000
7841,551101,dist,1928-5-1,AC,B&S,rigid,,9.000000000000000,32.918927928703500
7842,551101,dist,1958-10-1,STL,,,Y,21.000000000000000,393.796845057603000
7843,551203,trunk,1967-7-1,STL,,,Y,60.000000000000000,1875.725166189170000
7844,571300,trunk,1943-11-1,CONC,,,,61.000000000000000,78.726989043472100
7845,571202,trunk,1970-6-1,CONC,,,,54.000000000000000,1509.014800918680000
7846,554302,trunk,1974-3-1,STL,Arc-welded,robust,,27.000000000000000,146.630522990197000
